S_INFO_WINDCODE,ETF_CLASS_NAME,FUND_NAME,FUND_FULLNAME,FUND_MANAGER,S_INFO_INDEXWINDCODE,ENTRY_DT,REMOVE_DT
560090.SH,行业指数ETF,证券ETF龙头,汇添富中证全指证券公司交易型开放式指数证券投资基金,汇添富基金,399975.SZ,20230227,
560860.SH,股票型ETF,工业有色ETF,万家中证工业有色金属主题交易型开放式指数证券投资基金,万家基金,h11059.CSI,20230222,
560860.SH,主题指数ETF,工业有色ETF,万家中证工业有色金属主题交易型开放式指数证券投资基金,万家基金,h11059.CSI,20230222,
159657.SZ,主题指数ETF,疫苗ETF鹏华,鹏华国证疫苗与生物科技交易型开放式指数证券投资基金,鹏华基金,980015.CNI,20230222,
159657.SZ,股票型ETF,疫苗ETF鹏华,鹏华国证疫苗与生物科技交易型开放式指数证券投资基金,鹏华基金,980015.CNI,20230222,
563030.SH,股票型ETF,中证500增强ETF易方达,易方达中证500增强策略交易型开放式指数证券投资基金,易方达基金,000905.SH,20230217,
563030.SH,规模指数ETF,中证500增强ETF易方达,易方达中证500增强策略交易型开放式指数证券投资基金,易方达基金,000905.SH,20230217,
159671.SZ,股票型ETF,稀有金属ETF基金,工银瑞信中证稀有金属主题交易型开放式指数证券投资基金,工银瑞信基金,930632.CSI,20230217,
159671.SZ,主题指数ETF,稀有金属ETF基金,工银瑞信中证稀有金属主题交易型开放式指数证券投资基金,工银瑞信基金,930632.CSI,20230217,
562860.SH,股票型ETF,疫苗ETF,嘉实中证疫苗与生物技术交易型开放式指数证券投资基金,嘉实基金,931992.CSI,20230216,
562860.SH,主题指数ETF,疫苗ETF,嘉实中证疫苗与生物技术交易型开放式指数证券投资基金,嘉实基金,931992.CSI,20230216,
159678.SZ,股票型ETF,中证500增强ETF,博时中证500增强策略交易型开放式指数证券投资基金,博时基金,000905.SH,20230213,
159678.SZ,规模指数ETF,中证500增强ETF,博时中证500增强策略交易型开放式指数证券投资基金,博时基金,000905.SH,20230213,
159679.SZ,股票型ETF,中证1000增强ETF,国泰中证1000增强策略交易型开放式指数证券投资基金,国泰基金,000852.SH,20230209,
159679.SZ,规模指数ETF,中证1000增强ETF,国泰中证1000增强策略交易型开放式指数证券投资基金,国泰基金,000852.SH,20230209,
159751.SZ,跨境主题指数ETF,港股科技ETF,鹏华中证港股通科技交易型开放式指数证券投资基金,鹏华基金,931573.CSI,20211210,
159751.SZ,跨境ETF,港股科技ETF,鹏华中证港股通科技交易型开放式指数证券投资基金,鹏华基金,931573.CSI,20211210,
159688.SZ,跨境行业指数ETF,恒生互联网ETF,华安恒生互联网科技业交易型开放式指数证券投资基金(QDII),华安基金,HSIII.HI,20230117,
159688.SZ,跨境ETF,恒生互联网ETF,华安恒生互联网科技业交易型开放式指数证券投资基金(QDII),华安基金,HSIII.HI,20230117,
159652.SZ,主题指数ETF,有色50ETF,汇添富中证细分有色金属产业主题交易型开放式指数证券投资基金,汇添富基金,000811.CSI,20230116,
159652.SZ,股票型ETF,有色50ETF,汇添富中证细分有色金属产业主题交易型开放式指数证券投资基金,汇添富基金,000811.CSI,20230116,
159666.SZ,股票型ETF,交通运输ETF,华夏中证全指运输交易型开放式指数证券投资基金,华夏基金,h30171.CSI,20230113,
159666.SZ,行业指数ETF,交通运输ETF,华夏中证全指运输交易型开放式指数证券投资基金,华夏基金,h30171.CSI,20230113,
562320.SH,风格指数ETF,沪深300价值ETF,银华沪深300价值交易型开放式指数证券投资基金,银华基金,000919.CSI,20221229,
562320.SH,股票型ETF,沪深300价值ETF,银华沪深300价值交易型开放式指数证券投资基金,银华基金,000919.CSI,20221229,
159669.SZ,股票型ETF,绿电ETF,国泰国证绿色电力交易型开放式指数证券投资基金,国泰基金,399438.SZ,20221229,
159669.SZ,主题指数ETF,绿电ETF,国泰国证绿色电力交易型开放式指数证券投资基金,国泰基金,399438.SZ,20221229,
588320.SH,规模指数ETF,双创50ETF增强,广发中证科创创业50增强策略交易型开放式指数证券投资基金,广发基金,931643.CSI,20221228,
588320.SH,股票型ETF,双创50ETF增强,广发中证科创创业50增强策略交易型开放式指数证券投资基金,广发基金,931643.CSI,20221228,
159656.SZ,股票型ETF,300成长ETF,万家沪深300成长交易型开放式指数证券投资基金,万家基金,000918.CSI,20221228,
159656.SZ,风格指数ETF,300成长ETF,万家沪深300成长交易型开放式指数证券投资基金,万家基金,000918.CSI,20221228,
513140.SH,跨境ETF,港股金融ETF,华泰柏瑞中证香港300金融服务交易型开放式指数证券投资基金(QDII),华泰柏瑞基金,h30106.CSI,20221226,
513140.SH,跨境主题指数ETF,港股金融ETF,华泰柏瑞中证香港300金融服务交易型开放式指数证券投资基金(QDII),华泰柏瑞基金,h30106.CSI,20221226,
511520.SH,债券型ETF,政金债券ETF,富国中债7-10年政策性金融债交易型开放式指数证券投资基金,富国基金,CBA08203.CS,20220819,
159682.SZ,股票型ETF,创业50ETF,景顺长城创业板50交易型开放式指数证券投资基金,景顺长城基金,399673.SZ,20221223,
159682.SZ,规模指数ETF,创业50ETF,景顺长城创业板50交易型开放式指数证券投资基金,景顺长城基金,399673.SZ,20221223,
159665.SZ,主题指数ETF,半导体龙头ETF,工银瑞信国证半导体芯片交易型开放式指数证券投资基金,工银瑞信基金,980017.CNI,20221222,
159665.SZ,股票型ETF,半导体龙头ETF,工银瑞信国证半导体芯片交易型开放式指数证券投资基金,工银瑞信基金,980017.CNI,20221222,
561000.SH,股票型ETF,沪深300ETF增强基金,华安沪深300增强策略交易型开放式指数证券投资基金,华安基金,000300.SH,20221221,
561000.SH,规模指数ETF,沪深300ETF增强基金,华安沪深300增强策略交易型开放式指数证券投资基金,华安基金,000300.SH,20221221,
159681.SZ,股票型ETF,创50ETF,鹏华创业板50交易型开放式指数证券投资基金,鹏华基金,399673.SZ,20221221,
159681.SZ,规模指数ETF,创50ETF,鹏华创业板50交易型开放式指数证券投资基金,鹏华基金,399673.SZ,20221221,
562010.SH,股票型ETF,绿色能源ETF,华宝中证绿色能源交易型开放式指数证券投资基金,华宝基金,931733.CSI,20221216,
562010.SH,主题指数ETF,绿色能源ETF,华宝中证绿色能源交易型开放式指数证券投资基金,华宝基金,931733.CSI,20221216,
159687.SZ,跨境主题指数ETF,亚太精选ETF,南方基金南方东英富时亚太低碳精选交易型开放式指数证券投资基金(QDII),南方基金,GPCSP006.FI,20221216,
159687.SZ,跨境ETF,亚太精选ETF,南方基金南方东英富时亚太低碳精选交易型开放式指数证券投资基金(QDII),南方基金,GPCSP006.FI,20221216,
513500.SH,跨境ETF,标普500ETF,博时标普500交易型开放式指数证券投资基金,博时基金,SPTR500N.SPI,20131205,
513500.SH,跨境规模指数ETF,标普500ETF,博时标普500交易型开放式指数证券投资基金,博时基金,SPTR500N.SPI,20131205,
588460.SH,规模指数ETF,科创50增强ETF,鹏华上证科创板50成份增强策略交易型开放式指数证券投资基金,鹏华基金,000688.SH,20221201,
588460.SH,股票型ETF,科创50增强ETF,鹏华上证科创板50成份增强策略交易型开放式指数证券投资基金,鹏华基金,000688.SH,20221201,
588370.SH,股票型ETF,科创50增强ETF南方,南方上证科创板50成份增强策略交易型开放式指数证券投资基金,南方基金,000688.SH,20221201,
588370.SH,规模指数ETF,科创50增强ETF南方,南方上证科创板50成份增强策略交易型开放式指数证券投资基金,南方基金,000688.SH,20221201,
561320.SH,股票型ETF,交运ETF,国泰中证内地运输主题交易型开放式指数证券投资基金,国泰基金,000945.CSI,20221130,
561320.SH,主题指数ETF,交运ETF,国泰中证内地运输主题交易型开放式指数证券投资基金,国泰基金,000945.CSI,20221130,
159675.SZ,股票型ETF,创业板增强ETF,嘉实创业板增强策略交易型开放式指数证券投资基金,嘉实基金,399006.SZ,20221124,
159675.SZ,规模指数ETF,创业板增强ETF,嘉实创业板增强策略交易型开放式指数证券投资基金,嘉实基金,399006.SZ,20221124,
159677.SZ,股票型ETF,1000增强ETF,银华中证1000增强策略交易型开放式指数证券投资基金,银华基金,000852.SH,20221124,
159677.SZ,规模指数ETF,1000增强ETF,银华中证1000增强策略交易型开放式指数证券投资基金,银华基金,000852.SH,20221124,
561590.SH,规模指数ETF,中证1000增强ETF,华泰柏瑞中证1000增强策略交易型开放式指数证券投资基金,华泰柏瑞基金,000852.SH,20221123,
561590.SH,股票型ETF,中证1000增强ETF,华泰柏瑞中证1000增强策略交易型开放式指数证券投资基金,华泰柏瑞基金,000852.SH,20221123,
159662.SZ,行业指数ETF,交运ETF,南方国证交通运输行业交易型开放式指数证券投资基金,南方基金,399433.SZ,20221123,
159662.SZ,股票型ETF,交运ETF,南方国证交通运输行业交易型开放式指数证券投资基金,南方基金,399433.SZ,20221123,
159680.SZ,股票型ETF,1000ETF增强,招商中证1000增强策略交易型开放式指数证券投资基金,招商基金,000852.SH,20221118,
159680.SZ,规模指数ETF,1000ETF增强,招商中证1000增强策略交易型开放式指数证券投资基金,招商基金,000852.SH,20221118,
560980.SH,股票型ETF,光伏ETF龙头,广发中证光伏龙头30交易型开放式指数证券投资基金,广发基金,931798.CSI,20221116,
560980.SH,主题指数ETF,光伏ETF龙头,广发中证光伏龙头30交易型开放式指数证券投资基金,广发基金,931798.CSI,20221116,
159627.SZ,股票型ETF,A100ETF,华夏中证A100交易型开放式指数证券投资基金,华夏基金,000903.SH,20221108,
159627.SZ,规模指数ETF,A100ETF,华夏中证A100交易型开放式指数证券投资基金,华夏基金,000903.SH,20221108,
561180.SH,股票型ETF,A100ETF,富国中证A100交易型开放式指数证券投资基金,富国基金,000903.SH,20221103,
561180.SH,规模指数ETF,A100ETF,富国中证A100交易型开放式指数证券投资基金,富国基金,000903.SH,20221103,
513310.SH,跨境ETF,中韩半导体ETF,华泰柏瑞中证韩交所中韩半导体交易型开放式指数证券投资基金(QDII),华泰柏瑞基金,931790.CSI,20221102,
513310.SH,跨境主题指数ETF,中韩半导体ETF,华泰柏瑞中证韩交所中韩半导体交易型开放式指数证券投资基金(QDII),华泰柏瑞基金,931790.CSI,20221102,
588350.SH,股票型ETF,双创50ETF基金,鹏扬中证科创创业50交易型开放式指数证券投资基金,鹏扬基金,931643.CSI,20221026,
588350.SH,规模指数ETF,双创50ETF基金,鹏扬中证科创创业50交易型开放式指数证券投资基金,鹏扬基金,931643.CSI,20221026,
159630.SZ,股票型ETF,A100ETF基金,汇添富中证A100交易型开放式指数证券投资基金,汇添富基金,000903.SH,20221020,
159630.SZ,规模指数ETF,A100ETF基金,汇添富中证A100交易型开放式指数证券投资基金,汇添富基金,000903.SH,20221020,
560680.SH,股票型ETF,消费ETF龙头,广发中证主要消费交易型开放式指数证券投资基金,广发基金,000932.SH,20221019,
560680.SH,行业指数ETF,消费ETF龙头,广发中证主要消费交易型开放式指数证券投资基金,广发基金,000932.SH,20221019,
561330.SH,股票型ETF,矿业ETF,国泰中证有色金属矿业主题交易型开放式指数证券投资基金,国泰基金,931892.CSI,20221019,
561330.SH,主题指数ETF,矿业ETF,国泰中证有色金属矿业主题交易型开放式指数证券投资基金,国泰基金,931892.CSI,20221019,
159655.SZ,跨境规模指数ETF,标普ETF,华夏标普500交易型开放式指数证券投资基金(QDII),华夏基金,SPX.GI,20221012,
159655.SZ,跨境ETF,标普ETF,华夏标普500交易型开放式指数证券投资基金(QDII),华夏基金,SPX.GI,20221012,
159667.SZ,股票型ETF,工业母机ETF,国泰中证机床交易型开放式指数证券投资基金,国泰基金,931866.CSI,20221012,
159667.SZ,主题指数ETF,工业母机ETF,国泰中证机床交易型开放式指数证券投资基金,国泰基金,931866.CSI,20221012,
159663.SZ,主题指数ETF,机床ETF,华夏中证机床交易型开放式指数证券投资基金,华夏基金,931866.CSI,20221012,
159663.SZ,股票型ETF,机床ETF,华夏中证机床交易型开放式指数证券投资基金,华夏基金,931866.CSI,20221012,
588290.SH,股票型ETF,科创芯片ETF基金,华安上证科创板芯片交易型开放式指数证券投资基金,华安基金,000685.SH,20220930,
588290.SH,主题指数ETF,科创芯片ETF基金,华安上证科创板芯片交易型开放式指数证券投资基金,华安基金,000685.SH,20220930,
588200.SH,主题指数ETF,科创芯片ETF,嘉实上证科创板芯片交易型开放式指数证券投资基金,嘉实基金,000685.SH,20220930,
588200.SH,股票型ETF,科创芯片ETF,嘉实上证科创板芯片交易型开放式指数证券投资基金,嘉实基金,000685.SH,20220930,
588010.SH,股票型ETF,科创新材料ETF,博时上证科创板新材料交易型开放式指数证券投资基金,博时基金,000689.SH,20220930,
588010.SH,主题指数ETF,科创新材料ETF,博时上证科创板新材料交易型开放式指数证券投资基金,博时基金,000689.SH,20220930,
588160.SH,主题指数ETF,科创材料ETF,南方上证科创板新材料交易型开放式指数证券投资基金,南方基金,000689.SH,20220930,
588160.SH,股票型ETF,科创材料ETF,南方上证科创板新材料交易型开放式指数证券投资基金,南方基金,000689.SH,20220930,
159658.SZ,股票型ETF,数字经济ETF,华安中证数字经济主题交易型开放式指数证券投资基金,华安基金,931582.CSI,20220927,
159658.SZ,主题指数ETF,数字经济ETF,华安中证数字经济主题交易型开放式指数证券投资基金,华安基金,931582.CSI,20220927,
560080.SH,股票型ETF,中药ETF,汇添富中证中药交易型开放式指数证券投资基金,汇添富基金,930641.CSI,20220926,
